link_id,from_node_id,to_node_id,built_cost,trans_cost,link_type,acting_link_id
871,2015,3007,0,60,1,871
872,2015,3008,0,90,1,872
873,2015,3009,0,90,1,873
874,2015,3010,0,60,1,874
875,2015,3011,0,30,1,875
876,2015,3012,0,60,1,876
877,2015,3013,0,60,1,877
878,2015,3014,0,30,1,878
879,2015,3015,0,0,1,879
880,2015,3016,0,30,1,880
881,2016,3001,0,180,1,881
882,2016,3002,0,150,1,882
883,2016,3003,0,120,1,883
884,2016,3004,0,90,1,884
885,2016,3005,0,150,1,885
886,2016,3006,0,120,1,886
887,2016,3007,0,90,1,887
888,2016,3008,0,60,1,888
889,2016,3009,0,120,1,889
890,2016,3010,0,90,1,890
891,2016,3011,0,60,1,891
892,2016,3012,0,30,1,892
893,2016,3013,0,90,1,893
894,2016,3014,0,60,1,894
895,2016,3015,0,30,1,895
896,2016,3016,0,0,1,896
