link_id,from_node_id,to_node_id,built_cost,trans_cost,link_type,acting_link_id
871,3021,4005,19,0,3,871
872,3022,4005,22,0,3,872
873,3023,4005,10,0,3,873
874,3024,4005,30,0,3,874
875,3025,4005,28,0,3,875
876,3001,4006,21,0,3,876
877,3002,4006,10,0,3,877
878,3003,4006,11,0,3,878
879,3004,4006,23,0,3,879
880,3005,4006,28,0,3,880
881,3006,4006,28,0,3,881
882,3007,4006,14,0,3,882
883,3008,4006,15,0,3,883
884,3009,4006,13,0,3,884
885,3010,4006,29,0,3,885
886,3011,4006,30,0,3,886
887,3012,4006,13,0,3,887
888,3013,4006,15,0,3,888
889,3014,4006,26,0,3,889
890,3015,4006,29,0,3,890
891,3016,4006,10,0,3,891
892,3017,4006,21,0,3,892
893,3018,4006,18,0,3,893
894,3019,4006,27,0,3,894
895,3020,4006,13,0,3,895
896,3021,4006,22,0,3,896
897,3022,4006,23,0,3,897
898,3023,4006,23,0,3,898
899,3024,4006,10,0,3,899
900,3025,4006,18,0,3,900
901,3001,4007,13,0,3,901
902,3002,4007,16,0,3,902
903,3003,4007,14,0,3,903
904,3004,4007,22,0,3,904
905,3005,4007,28,0,3,905
906,3006,4007,30,0,3,906
907,3007,4007,17,0,3,907
908,3008,4007,10,0,3,908
909,3009,4007,24,0,3,909
910,3010,4007,15,0,3,910
911,3011,4007,17,0,3,911
912,3012,4007,16,0,3,912
913,3013,4007,21,0,3,913
914,3014,4007,15,0,3,914
915,3015,4007,14,0,3,915
916,3016,4007,19,0,3,916
917,3017,4007,10,0,3,917
918,3018,4007,30,0,3,918
919,3019,4007,17,0,3,919
920,3020,4007,25,0,3,920
921,3021,4007,29,0,3,921
922,3022,4007,11,0,3,922
923,3023,4007,18,0,3,923
924,3024,4007,15,0,3,924
925,3025,4007,15,0,3,925
926,3001,4008,28,0,3,926
927,3002,4008,17,0,3,927
928,3003,4008,26,0,3,928
929,3004,4008,12,0,3,929
930,3005,4008,19,0,3,930
931,3006,4008,16,0,3,931
932,3007,4008,14,0,3,932
933,3008,4008,21,0,3,933
934,3009,4008,19,0,3,934
935,3010,4008,29,0,3,935
936,3011,4008,19,0,3,936
937,3012,4008,13,0,3,937
938,3013,4008,19,0,3,938
939,3014,4008,26,0,3,939
940,3015,4008,23,0,3,940
941,3016,4008,26,0,3,941
942,3017,4008,15,0,3,942
943,3018,4008,22,0,3,943
944,3019,4008,14,0,3,944
945,3020,4008,30,0,3,945
946,3021,4008,20,0,3,946
947,3022,4008,24,0,3,947
948,3023,4008,18,0,3,948
949,3024,4008,30,0,3,949
950,3025,4008,23,0,3,950
951,3001,4009,13,0,3,951
952,3002,4009,13,0,3,952
953,3003,4009,15,0,3,953
954,3004,4009,15,0,3,954
955,3005,4009,16,0,3,955
956,3006,4009,27,0,3,956
957,3007,4009,21,0,3,957
958,3008,4009,22,0,3,958
959,3009,4009,11,0,3,959
960,3010,4009,19,0,3,960
961,3011,4009,23,0,3,961
962,3012,4009,25,0,3,962
963,3013,4009,15,0,3,963
964,3014,4009,29,0,3,964
965,3015,4009,26,0,3,965
966,3016,4009,28,0,3,966
967,3017,4009,24,0,3,967
968,3018,4009,17,0,3,968
969,3019,4009,25,0,3,969
970,3020,4009,17,0,3,970
971,3021,4009,13,0,3,971
972,3022,4009,23,0,3,972
973,3023,4009,19,0,3,973
974,3024,4009,17,0,3,974
975,3025,4009,18,0,3,975
976,3001,4010,22,0,3,976
977,3002,4010,16,0,3,977
978,3003,4010,28,0,3,978
979,3004,4010,11,0,3,979
980,3005,4010,20,0,3,980
981,3006,4010,12,0,3,981
982,3007,4010,25,0,3,982
983,3008,4010,16,0,3,983
984,3009,4010,21,0,3,984
985,3010,4010,29,0,3,985
986,3011,4010,26,0,3,986
987,3012,4010,24,0,3,987
988,3013,4010,14,0,3,988
989,3014,4010,30,0,3,989
990,3015,4010,23,0,3,990
991,3016,4010,19,0,3,991
992,3017,4010,19,0,3,992
993,3018,4010,30,0,3,993
994,3019,4010,12,0,3,994
995,3020,4010,10,0,3,995
996,3021,4010,28,0,3,996
997,3022,4010,19,0,3,997
998,3023,4010,23,0,3,998
999,3024,4010,22,0,3,999
1000,3025,4010,28,0,3,1000
1001,3001,4011,19,0,3,1001
1002,3002,4011,30,0,3,1002
1003,3003,4011,17,0,3,1003
1004,3004,4011,23,0,3,1004
1005,3005,4011,26,0,3,1005
1006,3006,4011,18,0,3,1006
1007,3007,4011,23,0,3,1007
1008,3008,4011,10,0,3,1008
1009,3009,4011,20,0,3,1009
1010,3010,4011,13,0,3,1010
1011,3011,4011,26,0,3,1011
1012,3012,4011,24,0,3,1012
1013,3013,4011,25,0,3,1013
1014,3014,4011,10,0,3,1014
1015,3015,4011,10,0,3,1015
1016,3016,4011,25,0,3,1016
1017,3017,4011,16,0,3,1017
1018,3018,4011,21,0,3,1018
1019,3019,4011,28,0,3,1019
1020,3020,4011,21,0,3,1020
1021,3021,4011,15,0,3,1021
1022,3022,4011,21,0,3,1022
1023,3023,4011,28,0,3,1023
1024,3024,4011,23,0,3,1024
1025,3025,4011,10,0,3,1025
1026,3001,4012,25,0,3,1026
1027,3002,4012,20,0,3,1027
1028,3003,4012,10,0,3,1028
1029,3004,4012,11,0,3,1029
1030,3005,4012,15,0,3,1030
1031,3006,4012,15,0,3,1031
1032,3007,4012,16,0,3,1032
1033,3008,4012,22,0,3,1033
1034,3009,4012,11,0,3,1034
1035,3010,4012,29,0,3,1035
1036,3011,4012,17,0,3,1036
1037,3012,4012,24,0,3,1037
1038,3013,4012,28,0,3,1038
1039,3014,4012,11,0,3,1039
1040,3015,4012,12,0,3,1040
1041,3016,4012,11,0,3,1041
1042,3017,4012,19,0,3,1042
1043,3018,4012,10,0,3,1043
1044,3019,4012,12,0,3,1044
1045,3020,4012,12,0,3,1045
1046,3021,4012,16,0,3,1046
1047,3022,4012,17,0,3,1047
1048,3023,4012,21,0,3,1048
1049,3024,4012,23,0,3,1049
1050,3025,4012,21,0,3,1050
1051,3001,4013,27,0,3,1051
1052,3002,4013,18,0,3,1052
1053,3003,4013,10,0,3,1053
1054,3004,4013,30,0,3,1054
1055,3005,4013,29,0,3,1055
1056,3006,4013,27,0,3,1056
1057,3007,4013,13,0,3,1057
1058,3008,4013,16,0,3,1058
1059,3009,4013,30,0,3,1059
1060,3010,4013,29,0,3,1060
1061,3011,4013,23,0,3,1061
1062,3012,4013,29,0,3,1062
1063,3013,4013,23,0,3,1063
1064,3014,4013,10,0,3,1064
1065,3015,4013,13,0,3,1065
1066,3016,4013,24,0,3,1066
1067,3017,4013,19,0,3,1067
1068,3018,4013,28,0,3,1068
1069,3019,4013,28,0,3,1069
1070,3020,4013,25,0,3,1070
1071,3021,4013,22,0,3,1071
1072,3022,4013,25,0,3,1072
1073,3023,4013,16,0,3,1073
1074,3024,4013,27,0,3,1074
1075,3025,4013,22,0,3,1075
1076,3001,4014,17,0,3,1076
1077,3002,4014,22,0,3,1077
1078,3003,4014,11,0,3,1078
1079,3004,4014,30,0,3,1079
1080,3005,4014,12,0,3,1080
1081,3006,4014,20,0,3,1081
1082,3007,4014,19,0,3,1082
1083,3008,4014,21,0,3,1083
1084,3009,4014,15,0,3,1084
1085,3010,4014,18,0,3,1085
1086,3011,4014,22,0,3,1086
1087,3012,4014,25,0,3,1087
1088,3013,4014,11,0,3,1088
1089,3014,4014,16,0,3,1089
1090,3015,4014,18,0,3,1090
1091,3016,4014,23,0,3,1091
1092,3017,4014,20,0,3,1092
1093,3018,4014,12,0,3,1093
1094,3019,4014,17,0,3,1094
1095,3020,4014,12,0,3,1095
1096,3021,4014,26,0,3,1096
1097,3022,4014,12,0,3,1097
1098,3023,4014,18,0,3,1098
1099,3024,4014,19,0,3,1099
1100,3025,4014,18,0,3,1100
1101,3001,4015,20,0,3,1101
1102,3002,4015,24,0,3,1102
1103,3003,4015,13,0,3,1103
1104,3004,4015,25,0,3,1104
1105,3005,4015,23,0,3,1105
1106,3006,4015,17,0,3,1106
1107,3007,4015,27,0,3,1107
1108,3008,4015,30,0,3,1108
1109,3009,4015,20,0,3,1109
1110,3010,4015,22,0,3,1110
1111,3011,4015,26,0,3,1111
1112,3012,4015,10,0,3,1112
1113,3013,4015,15,0,3,1113
1114,3014,4015,30,0,3,1114
1115,3015,4015,20,0,3,1115
1116,3016,4015,20,0,3,1116
1117,3017,4015,19,0,3,1117
1118,3018,4015,26,0,3,1118
1119,3019,4015,27,0,3,1119
1120,3020,4015,15,0,3,1120
1121,3021,4015,12,0,3,1121
1122,3022,4015,10,0,3,1122
1123,3023,4015,22,0,3,1123
1124,3024,4015,23,0,3,1124
1125,3025,4015,24,0,3,1125
1126,3001,4016,22,0,3,1126
1127,3002,4016,26,0,3,1127
1128,3003,4016,11,0,3,1128
1129,3004,4016,30,0,3,1129
1130,3005,4016,21,0,3,1130
1131,3006,4016,25,0,3,1131
1132,3007,4016,10,0,3,1132
1133,3008,4016,21,0,3,1133
1134,3009,4016,18,0,3,1134
1135,3010,4016,21,0,3,1135
1136,3011,4016,16,0,3,1136
1137,3012,4016,12,0,3,1137
1138,3013,4016,25,0,3,1138
1139,3014,4016,11,0,3,1139
1140,3015,4016,26,0,3,1140
1141,3016,4016,15,0,3,1141
1142,3017,4016,26,0,3,1142
1143,3018,4016,23,0,3,1143
1144,3019,4016,12,0,3,1144
1145,3020,4016,20,0,3,1145
1146,3021,4016,15,0,3,1146
1147,3022,4016,18,0,3,1147
1148,3023,4016,16,0,3,1148
1149,3024,4016,16,0,3,1149
1150,3025,4016,10,0,3,1150
1151,3001,4017,24,0,3,1151
1152,3002,4017,20,0,3,1152
1153,3003,4017,23,0,3,1153
1154,3004,4017,21,0,3,1154
1155,3005,4017,30,0,3,1155
1156,3006,4017,15,0,3,1156
1157,3007,4017,19,0,3,1157
1158,3008,4017,24,0,3,1158
1159,3009,4017,25,0,3,1159
1160,3010,4017,18,0,3,1160
1161,3011,4017,10,0,3,1161
1162,3012,4017,10,0,3,1162
1163,3013,4017,26,0,3,1163
1164,3014,4017,13,0,3,1164
1165,3015,4017,26,0,3,1165
1166,3016,4017,24,0,3,1166
1167,3017,4017,26,0,3,1167
1168,3018,4017,12,0,3,1168
1169,3019,4017,23,0,3,1169
1170,3020,4017,12,0,3,1170
1171,3021,4017,29,0,3,1171
1172,3022,4017,13,0,3,1172
1173,3023,4017,11,0,3,1173
1174,3024,4017,29,0,3,1174
1175,3025,4017,10,0,3,1175
1176,3001,4018,15,0,3,1176
1177,3002,4018,18,0,3,1177
1178,3003,4018,11,0,3,1178
1179,3004,4018,22,0,3,1179
1180,3005,4018,11,0,3,1180
1181,3006,4018,11,0,3,1181
1182,3007,4018,19,0,3,1182
1183,3008,4018,17,0,3,1183
1184,3009,4018,24,0,3,1184
1185,3010,4018,30,0,3,1185
1186,3011,4018,26,0,3,1186
1187,3012,4018,24,0,3,1187
1188,3013,4018,10,0,3,1188
1189,3014,4018,27,0,3,1189
1190,3015,4018,16,0,3,1190
1191,3016,4018,27,0,3,1191
1192,3017,4018,18,0,3,1192
1193,3018,4018,27,0,3,1193
1194,3019,4018,22,0,3,1194
1195,3020,4018,19,0,3,1195
1196,3021,4018,13,0,3,1196
1197,3022,4018,16,0,3,1197
1198,3023,4018,24,0,3,1198
1199,3024,4018,13,0,3,1199
1200,3025,4018,11,0,3,1200
1201,3001,4019,14,0,3,1201
1202,3002,4019,13,0,3,1202
1203,3003,4019,10,0,3,1203
1204,3004,4019,25,0,3,1204
1205,3005,4019,20,0,3,1205
1206,3006,4019,11,0,3,1206
1207,3007,4019,24,0,3,1207
1208,3008,4019,12,0,3,1208
1209,3009,4019,29,0,3,1209
1210,3010,4019,11,0,3,1210
1211,3011,4019,10,0,3,1211
1212,3012,4019,18,0,3,1212
1213,3013,4019,18,0,3,1213
1214,3014,4019,18,0,3,1214
1215,3015,4019,26,0,3,1215
1216,3016,4019,12,0,3,1216
1217,3017,4019,12,0,3,1217
1218,3018,4019,15,0,3,1218
1219,3019,4019,20,0,3,1219
1220,3020,4019,13,0,3,1220
1221,3021,4019,16,0,3,1221
1222,3022,4019,27,0,3,1222
1223,3023,4019,19,0,3,1223
1224,3024,4019,23,0,3,1224
1225,3025,4019,16,0,3,1225
1226,3001,4020,20,0,3,1226
1227,3002,4020,16,0,3,1227
1228,3003,4020,18,0,3,1228
1229,3004,4020,14,0,3,1229
1230,3005,4020,16,0,3,1230
1231,3006,4020,26,0,3,1231
1232,3007,4020,13,0,3,1232
1233,3008,4020,17,0,3,1233
1234,3009,4020,26,0,3,1234
1235,3010,4020,23,0,3,1235
1236,3011,4020,22,0,3,1236
1237,3012,4020,24,0,3,1237
1238,3013,4020,12,0,3,1238
1239,3014,4020,19,0,3,1239
1240,3015,4020,22,0,3,1240
1241,3016,4020,16,0,3,1241
1242,3017,4020,22,0,3,1242
1243,3018,4020,19,0,3,1243
1244,3019,4020,19,0,3,1244
1245,3020,4020,26,0,3,1245
1246,3021,4020,30,0,3,1246
1247,3022,4020,23,0,3,1247
1248,3023,4020,14,0,3,1248
1249,3024,4020,21,0,3,1249
1250,3025,4020,25,0,3,1250
1251,3001,4021,22,0,3,1251
1252,3002,4021,12,0,3,1252
1253,3003,4021,21,0,3,1253
1254,3004,4021,16,0,3,1254
1255,3005,4021,26,0,3,1255
1256,3006,4021,13,0,3,1256
1257,3007,4021,24,0,3,1257
1258,3008,4021,29,0,3,1258
1259,3009,4021,24,0,3,1259
1260,3010,4021,16,0,3,1260
1261,3011,4021,22,0,3,1261
1262,3012,4021,28,0,3,1262
1263,3013,4021,12,0,3,1263
1264,3014,4021,28,0,3,1264
1265,3015,4021,28,0,3,1265
1266,3016,4021,26,0,3,1266
1267,3017,4021,27,0,3,1267
1268,3018,4021,30,0,3,1268
1269,3019,4021,11,0,3,1269
1270,3020,4021,29,0,3,1270
1271,3021,4021,15,0,3,1271
1272,3022,4021,20,0,3,1272
1273,3023,4021,29,0,3,1273
1274,3024,4021,30,0,3,1274
1275,3025,4021,27,0,3,1275
1276,3001,4022,11,0,3,1276
1277,3002,4022,27,0,3,1277
1278,3003,4022,20,0,3,1278
1279,3004,4022,10,0,3,1279
1280,3005,4022,14,0,3,1280
1281,3006,4022,12,0,3,1281
1282,3007,4022,29,0,3,1282
1283,3008,4022,12,0,3,1283
1284,3009,4022,12,0,3,1284
1285,3010,4022,27,0,3,1285
1286,3011,4022,18,0,3,1286
1287,3012,4022,20,0,3,1287
1288,3013,4022,19,0,3,1288
1289,3014,4022,11,0,3,1289
1290,3015,4022,24,0,3,1290
1291,3016,4022,11,0,3,1291
1292,3017,4022,14,0,3,1292
1293,3018,4022,10,0,3,1293
1294,3019,4022,21,0,3,1294
1295,3020,4022,11,0,3,1295
1296,3021,4022,19,0,3,1296
1297,3022,4022,28,0,3,1297
1298,3023,4022,17,0,3,1298
1299,3024,4022,29,0,3,1299
1300,3025,4022,25,0,3,1300
1301,3001,4023,28,0,3,1301
1302,3002,4023,13,0,3,1302
1303,3003,4023,10,0,3,1303
1304,3004,4023,14,0,3,1304
1305,3005,4023,10,0,3,1305
1306,3006,4023,16,0,3,1306
1307,3007,4023,29,0,3,1307
1308,3008,4023,12,0,3,1308
1309,3009,4023,24,0,3,1309
1310,3010,4023,30,0,3,1310
1311,3011,4023,12,0,3,1311
1312,3012,4023,19,0,3,1312
1313,3013,4023,18,0,3,1313
1314,3014,4023,20,0,3,1314
1315,3015,4023,30,0,3,1315
1316,3016,4023,11,0,3,1316
1317,3017,4023,26,0,3,1317
1318,3018,4023,17,0,3,1318
1319,3019,4023,26,0,3,1319
1320,3020,4023,27,0,3,1320
1321,3021,4023,26,0,3,1321
1322,3022,4023,18,0,3,1322
1323,3023,4023,20,0,3,1323
1324,3024,4023,25,0,3,1324
1325,3025,4023,14,0,3,1325
1326,3001,4024,23,0,3,1326
1327,3002,4024,26,0,3,1327
1328,3003,4024,27,0,3,1328
1329,3004,4024,18,0,3,1329
1330,3005,4024,13,0,3,1330
1331,3006,4024,16,0,3,1331
1332,3007,4024,12,0,3,1332
1333,3008,4024,17,0,3,1333
1334,3009,4024,14,0,3,1334
1335,3010,4024,24,0,3,1335
1336,3011,4024,27,0,3,1336
1337,3012,4024,15,0,3,1337
1338,3013,4024,24,0,3,1338
1339,3014,4024,12,0,3,1339
1340,3015,4024,14,0,3,1340
1341,3016,4024,15,0,3,1341
1342,3017,4024,20,0,3,1342
1343,3018,4024,28,0,3,1343
1344,3019,4024,18,0,3,1344
1345,3020,4024,17,0,3,1345
1346,3021,4024,23,0,3,1346
1347,3022,4024,18,0,3,1347
1348,3023,4024,21,0,3,1348
1349,3024,4024,23,0,3,1349
1350,3025,4024,25,0,3,1350
1351,3001,4025,20,0,3,1351
1352,3002,4025,11,0,3,1352
1353,3003,4025,19,0,3,1353
1354,3004,4025,22,0,3,1354
1355,3005,4025,10,0,3,1355
1356,3006,4025,15,0,3,1356
1357,3007,4025,18,0,3,1357
1358,3008,4025,10,0,3,1358
1359,3009,4025,25,0,3,1359
1360,3010,4025,16,0,3,1360
1361,3011,4025,23,0,3,1361
1362,3012,4025,29,0,3,1362
1363,3013,4025,13,0,3,1363
1364,3014,4025,15,0,3,1364
1365,3015,4025,17,0,3,1365
1366,3016,4025,20,0,3,1366
1367,3017,4025,12,0,3,1367
1368,3018,4025,25,0,3,1368
1369,3019,4025,13,0,3,1369
1370,3020,4025,14,0,3,1370
1371,3021,4025,26,0,3,1371
1372,3022,4025,18,0,3,1372
1373,3023,4025,26,0,3,1373
1374,3024,4025,21,0,3,1374
1375,3025,4025,29,0,3,1375
1376,3001,4026,14,0,3,1376
1377,3002,4026,14,0,3,1377
1378,3003,4026,12,0,3,1378
1379,3004,4026,30,0,3,1379
1380,3005,4026,20,0,3,1380
1381,3006,4026,18,0,3,1381
1382,3007,4026,15,0,3,1382
1383,3008,4026,13,0,3,1383
1384,3009,4026,13,0,3,1384
1385,3010,4026,17,0,3,1385
1386,3011,4026,22,0,3,1386
1387,3012,4026,20,0,3,1387
1388,3013,4026,19,0,3,1388
1389,3014,4026,19,0,3,1389
1390,3015,4026,21,0,3,1390
1391,3016,4026,13,0,3,1391
1392,3017,4026,19,0,3,1392
1393,3018,4026,27,0,3,1393
1394,3019,4026,16,0,3,1394
1395,3020,4026,28,0,3,1395
1396,3021,4026,18,0,3,1396
1397,3022,4026,20,0,3,1397
1398,3023,4026,16,0,3,1398
1399,3024,4026,30,0,3,1399
1400,3025,4026,17,0,3,1400
1401,3001,4027,16,0,3,1401
1402,3002,4027,23,0,3,1402
1403,3003,4027,14,0,3,1403
1404,3004,4027,25,0,3,1404
1405,3005,4027,13,0,3,1405
1406,3006,4027,26,0,3,1406
1407,3007,4027,18,0,3,1407
1408,3008,4027,10,0,3,1408
1409,3009,4027,10,0,3,1409
1410,3010,4027,12,0,3,1410
1411,3011,4027,27,0,3,1411
1412,3012,4027,23,0,3,1412
1413,3013,4027,14,0,3,1413
1414,3014,4027,25,0,3,1414
1415,3015,4027,20,0,3,1415
1416,3016,4027,14,0,3,1416
1417,3017,4027,16,0,3,1417
1418,3018,4027,29,0,3,1418
1419,3019,4027,14,0,3,1419
1420,3020,4027,13,0,3,1420
1421,3021,4027,25,0,3,1421
1422,3022,4027,16,0,3,1422
1423,3023,4027,22,0,3,1423
1424,3024,4027,13,0,3,1424
1425,3025,4027,16,0,3,1425
1426,3001,4028,14,0,3,1426
1427,3002,4028,13,0,3,1427
1428,3003,4028,15,0,3,1428
1429,3004,4028,17,0,3,1429
1430,3005,4028,10,0,3,1430
1431,3006,4028,24,0,3,1431
1432,3007,4028,26,0,3,1432
1433,3008,4028,29,0,3,1433
1434,3009,4028,26,0,3,1434
1435,3010,4028,21,0,3,1435
1436,3011,4028,23,0,3,1436
1437,3012,4028,15,0,3,1437
1438,3013,4028,14,0,3,1438
1439,3014,4028,21,0,3,1439
1440,3015,4028,13,0,3,1440
1441,3016,4028,29,0,3,1441
1442,3017,4028,21,0,3,1442
1443,3018,4028,16,0,3,1443
1444,3019,4028,27,0,3,1444
1445,3020,4028,29,0,3,1445
1446,3021,4028,17,0,3,1446
1447,3022,4028,18,0,3,1447
1448,3023,4028,20,0,3,1448
1449,3024,4028,15,0,3,1449
1450,3025,4028,26,0,3,1450
1451,3001,4029,16,0,3,1451
1452,3002,4029,25,0,3,1452
1453,3003,4029,15,0,3,1453
1454,3004,4029,28,0,3,1454
1455,3005,4029,20,0,3,1455
1456,3006,4029,29,0,3,1456
1457,3007,4029,19,0,3,1457
1458,3008,4029,19,0,3,1458
1459,3009,4029,25,0,3,1459
1460,3010,4029,26,0,3,1460
1461,3011,4029,18,0,3,1461
1462,3012,4029,23,0,3,1462
1463,3013,4029,20,0,3,1463
1464,3014,4029,13,0,3,1464
1465,3015,4029,22,0,3,1465
1466,3016,4029,15,0,3,1466
1467,3017,4029,17,0,3,1467
1468,3018,4029,15,0,3,1468
1469,3019,4029,16,0,3,1469
1470,3020,4029,12,0,3,1470
1471,3021,4029,30,0,3,1471
1472,3022,4029,25,0,3,1472
1473,3023,4029,19,0,3,1473
1474,3024,4029,28,0,3,1474
1475,3025,4029,25,0,3,1475
1476,3001,4030,10,0,3,1476
1477,3002,4030,12,0,3,1477
1478,3003,4030,22,0,3,1478
1479,3004,4030,17,0,3,1479
1480,3005,4030,14,0,3,1480
1481,3006,4030,14,0,3,1481
1482,3007,4030,25,0,3,1482
1483,3008,4030,15,0,3,1483
1484,3009,4030,29,0,3,1484
1485,3010,4030,11,0,3,1485
1486,3011,4030,29,0,3,1486
1487,3012,4030,26,0,3,1487
1488,3013,4030,27,0,3,1488
1489,3014,4030,30,0,3,1489
1490,3015,4030,30,0,3,1490
1491,3016,4030,16,0,3,1491
1492,3017,4030,22,0,3,1492
1493,3018,4030,13,0,3,1493
1494,3019,4030,12,0,3,1494
1495,3020,4030,27,0,3,1495
1496,3021,4030,19,0,3,1496
1497,3022,4030,20,0,3,1497
1498,3023,4030,28,0,3,1498
1499,3024,4030,18,0,3,1499
1500,3025,4030,26,0,3,1500
1501,2001,3001,0,0,1,1501
1502,2001,3002,0,30,1,1502
1503,2001,3003,0,60,1,1503
1504,2001,3004,0,90,1,1504
1505,2001,3005,0,120,1,1505
1506,2001,3006,0,30,1,1506
1507,2001,3007,0,60,1,1507
1508,2001,3008,0,90,1,1508
1509,2001,3009,0,120,1,1509
1510,2001,3010,0,150,1,1510
1511,2001,3011,0,60,1,1511
1512,2001,3012,0,90,1,1512
1513,2001,3013,0,120,1,1513
1514,2001,3014,0,150,1,1514
1515,2001,3015,0,180,1,1515
1516,2001,3016,0,90,1,1516
1517,2001,3017,0,120,1,1517
1518,2001,3018,0,150,1,1518
1519,2001,3019,0,180,1,1519
1520,2001,3020,0,210,1,1520
1521,2001,3021,0,120,1,1521
1522,2001,3022,0,150,1,1522
1523,2001,3023,0,180,1,1523
1524,2001,3024,0,210,1,1524
1525,2001,3025,0,240,1,1525
1526,2002,3001,0,30,1,1526
1527,2002,3002,0,0,1,1527
1528,2002,3003,0,30,1,1528
1529,2002,3004,0,60,1,1529
1530,2002,3005,0,90,1,1530
1531,2002,3006,0,60,1,1531
1532,2002,3007,0,30,1,1532
1533,2002,3008,0,60,1,1533
1534,2002,3009,0,90,1,1534
1535,2002,3010,0,120,1,1535
1536,2002,3011,0,90,1,1536
1537,2002,3012,0,60,1,1537
1538,2002,3013,0,90,1,1538
1539,2002,3014,0,120,1,1539
1540,2002,3015,0,150,1,1540
1541,2002,3016,0,120,1,1541
1542,2002,3017,0,90,1,1542
1543,2002,3018,0,120,1,1543
1544,2002,3019,0,150,1,1544
1545,2002,3020,0,180,1,1545
1546,2002,3021,0,150,1,1546
1547,2002,3022,0,120,1,1547
1548,2002,3023,0,150,1,1548
1549,2002,3024,0,180,1,1549
1550,2002,3025,0,210,1,1550
1551,2003,3001,0,60,1,1551
1552,2003,3002,0,30,1,1552
1553,2003,3003,0,0,1,1553
1554,2003,3004,0,30,1,1554
1555,2003,3005,0,60,1,1555
1556,2003,3006,0,90,1,1556
1557,2003,3007,0,60,1,1557
1558,2003,3008,0,30,1,1558
1559,2003,3009,0,60,1,1559
1560,2003,3010,0,90,1,1560
1561,2003,3011,0,120,1,1561
1562,2003,3012,0,90,1,1562
1563,2003,3013,0,60,1,1563
1564,2003,3014,0,90,1,1564
1565,2003,3015,0,120,1,1565
1566,2003,3016,0,150,1,1566
1567,2003,3017,0,120,1,1567
1568,2003,3018,0,90,1,1568
1569,2003,3019,0,120,1,1569
1570,2003,3020,0,150,1,1570
1571,2003,3021,0,180,1,1571
1572,2003,3022,0,150,1,1572
1573,2003,3023,0,120,1,1573
1574,2003,3024,0,150,1,1574
1575,2003,3025,0,180,1,1575
1576,2004,3001,0,90,1,1576
1577,2004,3002,0,60,1,1577
1578,2004,3003,0,30,1,1578
1579,2004,3004,0,0,1,1579
1580,2004,3005,0,30,1,1580
1581,2004,3006,0,120,1,1581
1582,2004,3007,0,90,1,1582
1583,2004,3008,0,60,1,1583
1584,2004,3009,0,30,1,1584
1585,2004,3010,0,60,1,1585
1586,2004,3011,0,150,1,1586
1587,2004,3012,0,120,1,1587
1588,2004,3013,0,90,1,1588
1589,2004,3014,0,60,1,1589
1590,2004,3015,0,90,1,1590
1591,2004,3016,0,180,1,1591
1592,2004,3017,0,150,1,1592
1593,2004,3018,0,120,1,1593
1594,2004,3019,0,90,1,1594
1595,2004,3020,0,120,1,1595
1596,2004,3021,0,210,1,1596
1597,2004,3022,0,180,1,1597
1598,2004,3023,0,150,1,1598
1599,2004,3024,0,120,1,1599
1600,2004,3025,0,150,1,1600
1601,2005,3001,0,120,1,1601
1602,2005,3002,0,90,1,1602
1603,2005,3003,0,60,1,1603
1604,2005,3004,0,30,1,1604
1605,2005,3005,0,0,1,1605
1606,2005,3006,0,150,1,1606
1607,2005,3007,0,120,1,1607
1608,2005,3008,0,90,1,1608
1609,2005,3009,0,60,1,1609
1610,2005,3010,0,30,1,1610
1611,2005,3011,0,180,1,1611
1612,2005,3012,0,150,1,1612
1613,2005,3013,0,120,1,1613
1614,2005,3014,0,90,1,1614
1615,2005,3015,0,60,1,1615
1616,2005,3016,0,210,1,1616
1617,2005,3017,0,180,1,1617
1618,2005,3018,0,150,1,1618
1619,2005,3019,0,120,1,1619
1620,2005,3020,0,90,1,1620
1621,2005,3021,0,240,1,1621
1622,2005,3022,0,210,1,1622
1623,2005,3023,0,180,1,1623
1624,2005,3024,0,150,1,1624
1625,2005,3025,0,120,1,1625
1626,2006,3001,0,30,1,1626
1627,2006,3002,0,60,1,1627
1628,2006,3003,0,90,1,1628
1629,2006,3004,0,120,1,1629
1630,2006,3005,0,150,1,1630
1631,2006,3006,0,0,1,1631
1632,2006,3007,0,30,1,1632
1633,2006,3008,0,60,1,1633
1634,2006,3009,0,90,1,1634
1635,2006,3010,0,120,1,1635
1636,2006,3011,0,30,1,1636
1637,2006,3012,0,60,1,1637
1638,2006,3013,0,90,1,1638
1639,2006,3014,0,120,1,1639
1640,2006,3015,0,150,1,1640
1641,2006,3016,0,60,1,1641
1642,2006,3017,0,90,1,1642
1643,2006,3018,0,120,1,1643
1644,2006,3019,0,150,1,1644
1645,2006,3020,0,180,1,1645
1646,2006,3021,0,90,1,1646
1647,2006,3022,0,120,1,1647
1648,2006,3023,0,150,1,1648
1649,2006,3024,0,180,1,1649
1650,2006,3025,0,210,1,1650
1651,2007,3001,0,60,1,1651
1652,2007,3002,0,30,1,1652
1653,2007,3003,0,60,1,1653
1654,2007,3004,0,90,1,1654
1655,2007,3005,0,120,1,1655
1656,2007,3006,0,30,1,1656
1657,2007,3007,0,0,1,1657
1658,2007,3008,0,30,1,1658
1659,2007,3009,0,60,1,1659
1660,2007,3010,0,90,1,1660
