link_id,from_node_id,to_node_id,built_cost,trans_cost
1150,1024,2023,11,0
1151,1024,2024,14,0
1152,1024,2025,27,0
1153,1024,2026,19,0
1154,1024,2027,30,0
1155,1024,2028,26,0
1156,1024,2029,23,0
1157,1024,2030,17,0
1158,1024,2031,10,0
1159,1024,2032,20,0
1160,1024,2033,19,0
1161,1024,2034,28,0
1162,1024,2035,28,0
1163,1024,2036,25,0
1164,1024,2037,14,0
1165,1024,2038,29,0
1166,1024,2039,14,0
1167,1024,2040,27,0
1168,1024,2041,18,0
1169,1024,2042,29,0
1170,1024,2043,29,0
1171,1024,2044,28,0
1172,1024,2045,27,0
1173,1024,2046,10,0
1174,1024,2047,25,0
1175,1024,2048,14,0
1176,1024,2049,16,0
1177,1025,2001,28,0
1178,1025,2002,17,0
1179,1025,2003,11,0
1180,1025,2004,24,0
1181,1025,2005,17,0
1182,1025,2006,28,0
1183,1025,2007,27,0
1184,1025,2008,12,0
1185,1025,2009,18,0
1186,1025,2010,23,0
1187,1025,2011,18,0
1188,1025,2012,25,0
1189,1025,2013,12,0
1190,1025,2014,15,0
1191,1025,2015,21,0
1192,1025,2016,23,0
1193,1025,2017,19,0
1194,1025,2018,21,0
1195,1025,2019,22,0
1196,1025,2020,16,0
1197,1025,2021,11,0
1198,1025,2022,28,0
1199,1025,2023,20,0
1200,1025,2024,19,0
1201,1025,2025,16,0
1202,1025,2026,16,0
1203,1025,2027,25,0
1204,1025,2028,21,0
1205,1025,2029,26,0
1206,1025,2030,21,0
1207,1025,2031,17,0
1208,1025,2032,20,0
1209,1025,2033,24,0
1210,1025,2034,16,0
1211,1025,2035,23,0
1212,1025,2036,28,0
1213,1025,2037,13,0
1214,1025,2038,28,0
1215,1025,2039,19,0
1216,1025,2040,19,0
1217,1025,2041,28,0
1218,1025,2042,12,0
1219,1025,2043,14,0
1220,1025,2044,28,0
1221,1025,2045,18,0
1222,1025,2046,15,0
1223,1025,2047,11,0
1224,1025,2048,19,0
1225,1025,2049,10,0
1226,1026,2001,16,0
1227,1026,2002,27,0
1228,1026,2003,27,0
1229,1026,2004,29,0
1230,1026,2005,20,0
1231,1026,2006,24,0
1232,1026,2007,21,0
1233,1026,2008,18,0
1234,1026,2009,23,0
1235,1026,2010,19,0
1236,1026,2011,24,0
1237,1026,2012,14,0
1238,1026,2013,29,0
1239,1026,2014,26,0
1240,1026,2015,14,0
1241,1026,2016,28,0
1242,1026,2017,26,0
1243,1026,2018,21,0
1244,1026,2019,25,0
1245,1026,2020,27,0
1246,1026,2021,24,0
1247,1026,2022,26,0
1248,1026,2023,10,0
1249,1026,2024,18,0
1250,1026,2025,30,0
1251,1026,2026,17,0
1252,1026,2027,19,0
1253,1026,2028,15,0
1254,1026,2029,16,0
1255,1026,2030,21,0
1256,1026,2031,11,0
1257,1026,2032,21,0
1258,1026,2033,20,0
1259,1026,2034,12,0
1260,1026,2035,22,0
1261,1026,2036,26,0
1262,1026,2037,15,0
1263,1026,2038,11,0
1264,1026,2039,16,0
1265,1026,2040,27,0
1266,1026,2041,20,0
1267,1026,2042,20,0
1268,1026,2043,11,0
1269,1026,2044,15,0
1270,1026,2045,16,0
1271,1026,2046,28,0
1272,1026,2047,22,0
1273,1026,2048,15,0
1274,1026,2049,25,0
1275,1027,2001,25,0
1276,1027,2002,23,0
1277,1027,2003,13,0
1278,1027,2004,19,0
1279,1027,2005,17,0
1280,1027,2006,12,0
1281,1027,2007,28,0
1282,1027,2008,21,0
1283,1027,2009,24,0
1284,1027,2010,21,0
1285,1027,2011,11,0
1286,1027,2012,17,0
1287,1027,2013,22,0
1288,1027,2014,20,0
1289,1027,2015,16,0
1290,1027,2016,11,0
1291,1027,2017,12,0
1292,1027,2018,27,0
1293,1027,2019,26,0
1294,1027,2020,19,0
1295,1027,2021,23,0
1296,1027,2022,22,0
1297,1027,2023,20,0
1298,1027,2024,28,0
1299,1027,2025,13,0
1300,1027,2026,26,0
1301,1027,2027,16,0
1302,1027,2028,14,0
1303,1027,2029,29,0
1304,1027,2030,29,0
1305,1027,2031,17,0
1306,1027,2032,18,0
1307,1027,2033,19,0
1308,1027,2034,16,0
1309,1027,2035,25,0
1310,1027,2036,26,0
1311,1027,2037,27,0
1312,1027,2038,22,0
1313,1027,2039,24,0
1314,1027,2040,13,0
1315,1027,2041,25,0
1316,1027,2042,15,0
1317,1027,2043,10,0
1318,1027,2044,13,0
1319,1027,2045,12,0
1320,1027,2046,20,0
1321,1027,2047,16,0
1322,1027,2048,10,0
1323,1027,2049,14,0
1324,1028,2001,10,0
1325,1028,2002,21,0
1326,1028,2003,23,0
1327,1028,2004,17,0
1328,1028,2005,29,0
1329,1028,2006,19,0
1330,1028,2007,11,0
1331,1028,2008,11,0
1332,1028,2009,18,0
1333,1028,2010,14,0
1334,1028,2011,11,0
1335,1028,2012,15,0
1336,1028,2013,16,0
1337,1028,2014,30,0
1338,1028,2015,14,0
1339,1028,2016,17,0
1340,1028,2017,23,0
1341,1028,2018,16,0
1342,1028,2019,27,0
1343,1028,2020,10,0
1344,1028,2021,25,0
1345,1028,2022,10,0
1346,1028,2023,25,0
1347,1028,2024,14,0
1348,1028,2025,16,0
1349,1028,2026,23,0
1350,1028,2027,10,0
1351,1028,2028,16,0
1352,1028,2029,21,0
1353,1028,2030,24,0
1354,1028,2031,13,0
1355,1028,2032,24,0
1356,1028,2033,11,0
1357,1028,2034,22,0
1358,1028,2035,30,0
1359,1028,2036,19,0
1360,1028,2037,12,0
1361,1028,2038,29,0
1362,1028,2039,18,0
1363,1028,2040,15,0
1364,1028,2041,10,0
1365,1028,2042,21,0
1366,1028,2043,24,0
1367,1028,2044,18,0
1368,1028,2045,23,0
1369,1028,2046,16,0
1370,1028,2047,28,0
1371,1028,2048,25,0
1372,1028,2049,29,0
1373,1029,2001,19,0
1374,1029,2002,22,0
1375,1029,2003,12,0
1376,1029,2004,28,0
1377,1029,2005,19,0
1378,1029,2006,14,0
1379,1029,2007,26,0
1380,1029,2008,18,0
1381,1029,2009,12,0
1382,1029,2010,29,0
1383,1029,2011,12,0
1384,1029,2012,16,0
1385,1029,2013,26,0
1386,1029,2014,28,0
1387,1029,2015,10,0
1388,1029,2016,22,0
1389,1029,2017,20,0
1390,1029,2018,21,0
1391,1029,2019,14,0
1392,1029,2020,28,0
1393,1029,2021,27,0
1394,1029,2022,20,0
1395,1029,2023,25,0
1396,1029,2024,29,0
1397,1029,2025,20,0
1398,1029,2026,30,0
1399,1029,2027,30,0
1400,1029,2028,20,0
1401,1029,2029,10,0
1402,1029,2030,24,0
1403,1029,2031,11,0
1404,1029,2032,13,0
1405,1029,2033,18,0
1406,1029,2034,20,0
1407,1029,2035,12,0
1408,1029,2036,24,0
1409,1029,2037,15,0
1410,1029,2038,22,0
1411,1029,2039,28,0
1412,1029,2040,27,0
1413,1029,2041,18,0
1414,1029,2042,22,0
1415,1029,2043,21,0
1416,1029,2044,30,0
1417,1029,2045,29,0
1418,1029,2046,26,0
1419,1029,2047,28,0
1420,1029,2048,18,0
1421,1029,2049,23,0
1422,1030,2001,21,0
1423,1030,2002,14,0
1424,1030,2003,17,0
1425,1030,2004,29,0
1426,1030,2005,19,0
1427,1030,2006,23,0
1428,1030,2007,29,0
1429,1030,2008,22,0
1430,1030,2009,15,0
1431,1030,2010,18,0
1432,1030,2011,20,0
1433,1030,2012,28,0
1434,1030,2013,26,0
1435,1030,2014,20,0
1436,1030,2015,28,0
1437,1030,2016,10,0
1438,1030,2017,13,0
1439,1030,2018,19,0
1440,1030,2019,19,0
1441,1030,2020,26,0
1442,1030,2021,18,0
1443,1030,2022,13,0
1444,1030,2023,23,0
1445,1030,2024,28,0
1446,1030,2025,10,0
1447,1030,2026,26,0
1448,1030,2027,19,0
1449,1030,2028,25,0
1450,1030,2029,25,0
1451,1030,2030,24,0
1452,1030,2031,13,0
1453,1030,2032,13,0
1454,1030,2033,22,0
1455,1030,2034,13,0
1456,1030,2035,15,0
1457,1030,2036,25,0
1458,1030,2037,11,0
1459,1030,2038,19,0
1460,1030,2039,12,0
1461,1030,2040,16,0
1462,1030,2041,29,0
1463,1030,2042,10,0
1464,1030,2043,23,0
1465,1030,2044,15,0
1466,1030,2045,18,0
1467,1030,2046,24,0
1468,1030,2047,19,0
1469,1030,2048,18,0
1470,1030,2049,26,0
1471,1031,2001,29,0
1472,1031,2002,16,0
1473,1031,2003,11,0
1474,1031,2004,25,0
1475,1031,2005,13,0
1476,1031,2006,30,0
1477,1031,2007,23,0
1478,1031,2008,23,0
1479,1031,2009,24,0
1480,1031,2010,26,0
1481,1031,2011,28,0
1482,1031,2012,29,0
1483,1031,2013,30,0
1484,1031,2014,20,0
1485,1031,2015,26,0
1486,1031,2016,14,0
1487,1031,2017,22,0
1488,1031,2018,23,0
1489,1031,2019,30,0
1490,1031,2020,29,0
1491,1031,2021,21,0
1492,1031,2022,20,0
1493,1031,2023,23,0
1494,1031,2024,18,0
1495,1031,2025,16,0
1496,1031,2026,20,0
1497,1031,2027,30,0
1498,1031,2028,18,0
1499,1031,2029,12,0
1500,1031,2030,12,0
1501,1031,2031,11,0
1502,1031,2032,13,0
1503,1031,2033,21,0
1504,1031,2034,17,0
1505,1031,2035,21,0
1506,1031,2036,24,0
1507,1031,2037,14,0
1508,1031,2038,26,0
1509,1031,2039,22,0
1510,1031,2040,10,0
1511,1031,2041,26,0
1512,1031,2042,28,0
1513,1031,2043,24,0
1514,1031,2044,24,0
1515,1031,2045,24,0
1516,1031,2046,16,0
1517,1031,2047,24,0
1518,1031,2048,20,0
1519,1031,2049,28,0
1520,1032,2001,30,0
1521,1032,2002,17,0
1522,1032,2003,29,0
1523,1032,2004,23,0
1524,1032,2005,27,0
1525,1032,2006,27,0
1526,1032,2007,10,0
1527,1032,2008,20,0
1528,1032,2009,10,0
1529,1032,2010,11,0
1530,1032,2011,19,0
1531,1032,2012,19,0
1532,1032,2013,13,0
1533,1032,2014,17,0
1534,1032,2015,20,0
1535,1032,2016,17,0
1536,1032,2017,10,0
1537,1032,2018,15,0
1538,1032,2019,21,0
1539,1032,2020,11,0
1540,1032,2021,23,0
1541,1032,2022,27,0
1542,1032,2023,24,0
1543,1032,2024,26,0
1544,1032,2025,18,0
1545,1032,2026,28,0
1546,1032,2027,20,0
1547,1032,2028,19,0
1548,1032,2029,29,0
1549,1032,2030,16,0
1550,1032,2031,29,0
1551,1032,2032,28,0
1552,1032,2033,14,0
1553,1032,2034,22,0
1554,1032,2035,24,0
1555,1032,2036,11,0
1556,1032,2037,17,0
1557,1032,2038,30,0
1558,1032,2039,25,0
1559,1032,2040,26,0
1560,1032,2041,14,0
1561,1032,2042,24,0
1562,1032,2043,11,0
1563,1032,2044,27,0
1564,1032,2045,17,0
1565,1032,2046,15,0
1566,1032,2047,25,0
1567,1032,2048,27,0
1568,1032,2049,22,0
1569,1033,2001,13,0
1570,1033,2002,14,0
1571,1033,2003,18,0
1572,1033,2004,21,0
1573,1033,2005,11,0
1574,1033,2006,30,0
1575,1033,2007,28,0
1576,1033,2008,26,0
1577,1033,2009,13,0
1578,1033,2010,20,0
1579,1033,2011,14,0
1580,1033,2012,27,0
1581,1033,2013,17,0
1582,1033,2014,18,0
1583,1033,2015,30,0
1584,1033,2016,15,0
1585,1033,2017,15,0
1586,1033,2018,25,0
1587,1033,2019,27,0
1588,1033,2020,19,0
1589,1033,2021,20,0
1590,1033,2022,29,0
1591,1033,2023,26,0
1592,1033,2024,21,0
1593,1033,2025,15,0
1594,1033,2026,15,0
1595,1033,2027,17,0
1596,1033,2028,25,0
1597,1033,2029,25,0
1598,1033,2030,10,0
1599,1033,2031,15,0
1600,1033,2032,29,0
1601,1033,2033,17,0
1602,1033,2034,19,0
1603,1033,2035,30,0
1604,1033,2036,27,0
1605,1033,2037,27,0
1606,1033,2038,15,0
1607,1033,2039,23,0
1608,1033,2040,19,0
1609,1033,2041,15,0
1610,1033,2042,29,0
1611,1033,2043,19,0
1612,1033,2044,28,0
1613,1033,2045,12,0
1614,1033,2046,11,0
1615,1033,2047,10,0
1616,1033,2048,12,0
1617,1033,2049,25,0
1618,1034,2001,12,0
1619,1034,2002,24,0
1620,1034,2003,15,0
1621,1034,2004,17,0
1622,1034,2005,10,0
1623,1034,2006,13,0
1624,1034,2007,11,0
1625,1034,2008,18,0
1626,1034,2009,22,0
1627,1034,2010,13,0
1628,1034,2011,11,0
1629,1034,2012,27,0
1630,1034,2013,23,0
1631,1034,2014,19,0
1632,1034,2015,19,0
1633,1034,2016,16,0
1634,1034,2017,22,0
1635,1034,2018,18,0
1636,1034,2019,12,0
1637,1034,2020,24,0
1638,1034,2021,15,0
1639,1034,2022,17,0
1640,1034,2023,22,0
1641,1034,2024,18,0
1642,1034,2025,30,0
1643,1034,2026,23,0
1644,1034,2027,24,0
1645,1034,2028,10,0
1646,1034,2029,25,0
1647,1034,2030,22,0
1648,1034,2031,27,0
1649,1034,2032,14,0
1650,1034,2033,23,0
1651,1034,2034,21,0
1652,1034,2035,19,0
1653,1034,2036,10,0
1654,1034,2037,28,0
1655,1034,2038,23,0
1656,1034,2039,11,0
1657,1034,2040,29,0
1658,1034,2041,20,0
1659,1034,2042,18,0
1660,1034,2043,11,0
1661,1034,2044,25,0
1662,1034,2045,30,0
1663,1034,2046,11,0
1664,1034,2047,28,0
1665,1034,2048,13,0
1666,1034,2049,30,0
1667,1035,2001,20,0
1668,1035,2002,24,0
1669,1035,2003,23,0
1670,1035,2004,10,0
1671,1035,2005,13,0
1672,1035,2006,16,0
1673,1035,2007,17,0
1674,1035,2008,19,0
1675,1035,2009,23,0
1676,1035,2010,11,0
1677,1035,2011,22,0
1678,1035,2012,12,0
1679,1035,2013,16,0
1680,1035,2014,19,0
1681,1035,2015,17,0
1682,1035,2016,20,0
1683,1035,2017,20,0
1684,1035,2018,24,0
1685,1035,2019,24,0
1686,1035,2020,20,0
1687,1035,2021,26,0
1688,1035,2022,11,0
1689,1035,2023,26,0
1690,1035,2024,25,0
1691,1035,2025,28,0
1692,1035,2026,15,0
1693,1035,2027,18,0
1694,1035,2028,26,0
1695,1035,2029,11,0
1696,1035,2030,21,0
1697,1035,2031,27,0
1698,1035,2032,15,0
1699,1035,2033,10,0
1700,1035,2034,22,0
1701,1035,2035,11,0
1702,1035,2036,25,0
1703,1035,2037,15,0
1704,1035,2038,15,0
1705,1035,2039,12,0
1706,1035,2040,22,0
1707,1035,2041,26,0
1708,1035,2042,24,0
1709,1035,2043,28,0
1710,1035,2044,29,0
1711,1035,2045,18,0
1712,1035,2046,28,0
1713,1035,2047,10,0
1714,1035,2048,24,0
1715,1035,2049,16,0
1716,1036,2001,14,0
1717,1036,2002,26,0
1718,1036,2003,13,0
1719,1036,2004,20,0
1720,1036,2005,15,0
1721,1036,2006,10,0
1722,1036,2007,10,0
1723,1036,2008,20,0
1724,1036,2009,21,0
1725,1036,2010,12,0
1726,1036,2011,22,0
1727,1036,2012,10,0
1728,1036,2013,17,0
1729,1036,2014,14,0
1730,1036,2015,30,0
1731,1036,2016,26,0
1732,1036,2017,17,0
1733,1036,2018,22,0
1734,1036,2019,27,0
1735,1036,2020,13,0
1736,1036,2021,22,0
1737,1036,2022,28,0
1738,1036,2023,13,0
1739,1036,2024,11,0
1740,1036,2025,16,0
1741,1036,2026,27,0
1742,1036,2027,18,0
1743,1036,2028,11,0
1744,1036,2029,13,0
1745,1036,2030,22,0
1746,1036,2031,15,0
1747,1036,2032,28,0
1748,1036,2033,18,0
1749,1036,2034,19,0
1750,1036,2035,18,0
1751,1036,2036,17,0
1752,1036,2037,29,0
1753,1036,2038,20,0
1754,1036,2039,25,0
1755,1036,2040,20,0
1756,1036,2041,25,0
1757,1036,2042,11,0
1758,1036,2043,24,0
1759,1036,2044,30,0
1760,1036,2045,24,0
1761,1036,2046,27,0
1762,1036,2047,12,0
1763,1036,2048,17,0
1764,1036,2049,16,0
1765,1037,2001,12,0
1766,1037,2002,26,0
1767,1037,2003,30,0
1768,1037,2004,25,0
1769,1037,2005,13,0
1770,1037,2006,14,0
1771,1037,2007,29,0
1772,1037,2008,10,0
1773,1037,2009,11,0
1774,1037,2010,20,0
1775,1037,2011,14,0
1776,1037,2012,17,0
1777,1037,2013,12,0
1778,1037,2014,18,0
1779,1037,2015,22,0
1780,1037,2016,16,0
1781,1037,2017,14,0
1782,1037,2018,13,0
1783,1037,2019,13,0
1784,1037,2020,16,0
1785,1037,2021,22,0
1786,1037,2022,24,0
1787,1037,2023,24,0
1788,1037,2024,12,0
1789,1037,2025,25,0
1790,1037,2026,17,0
1791,1037,2027,23,0
1792,1037,2028,14,0
1793,1037,2029,18,0
1794,1037,2030,29,0
1795,1037,2031,16,0
1796,1037,2032,20,0
1797,1037,2033,29,0
1798,1037,2034,14,0
1799,1037,2035,15,0
1800,1037,2036,27,0
1801,1037,2037,19,0
1802,1037,2038,20,0
1803,1037,2039,30,0
1804,1037,2040,16,0
1805,1037,2041,24,0
1806,1037,2042,12,0
1807,1037,2043,28,0
1808,1037,2044,26,0
1809,1037,2045,14,0
1810,1037,2046,20,0
1811,1037,2047,30,0
1812,1037,2048,20,0
1813,1037,2049,22,0
1814,1038,2001,12,0
1815,1038,2002,20,0
1816,1038,2003,25,0
1817,1038,2004,23,0
1818,1038,2005,25,0
1819,1038,2006,15,0
1820,1038,2007,19,0
1821,1038,2008,15,0
1822,1038,2009,23,0
1823,1038,2010,16,0
1824,1038,2011,18,0
1825,1038,2012,19,0
1826,1038,2013,14,0
1827,1038,2014,16,0
1828,1038,2015,28,0
1829,1038,2016,17,0
1830,1038,2017,27,0
1831,1038,2018,24,0
1832,1038,2019,17,0
1833,1038,2020,24,0
1834,1038,2021,30,0
1835,1038,2022,24,0
1836,1038,2023,30,0
1837,1038,2024,13,0
1838,1038,2025,19,0
1839,1038,2026,21,0
1840,1038,2027,11,0
1841,1038,2028,19,0
1842,1038,2029,15,0
1843,1038,2030,23,0
1844,1038,2031,22,0
1845,1038,2032,22,0
1846,1038,2033,14,0
1847,1038,2034,11,0
1848,1038,2035,10,0
1849,1038,2036,23,0
1850,1038,2037,10,0
1851,1038,2038,30,0
1852,1038,2039,25,0
1853,1038,2040,13,0
1854,1038,2041,21,0
1855,1038,2042,12,0
1856,1038,2043,19,0
1857,1038,2044,19,0
1858,1038,2045,26,0
1859,1038,2046,22,0
1860,1038,2047,24,0
1861,1038,2048,24,0
1862,1038,2049,29,0
1863,1039,2001,26,0
1864,1039,2002,22,0
1865,1039,2003,29,0
1866,1039,2004,18,0
1867,1039,2005,23,0
1868,1039,2006,24,0
1869,1039,2007,19,0
1870,1039,2008,16,0
1871,1039,2009,26,0
1872,1039,2010,23,0
1873,1039,2011,17,0
1874,1039,2012,17,0
1875,1039,2013,25,0
1876,1039,2014,23,0
1877,1039,2015,26,0
1878,1039,2016,24,0
1879,1039,2017,19,0
1880,1039,2018,23,0
1881,1039,2019,18,0
1882,1039,2020,23,0
1883,1039,2021,25,0
1884,1039,2022,21,0
1885,1039,2023,12,0
1886,1039,2024,22,0
1887,1039,2025,17,0
1888,1039,2026,27,0
1889,1039,2027,28,0
1890,1039,2028,28,0
1891,1039,2029,19,0
1892,1039,2030,21,0
1893,1039,2031,12,0
1894,1039,2032,23,0
1895,1039,2033,28,0
1896,1039,2034,24,0
1897,1039,2035,22,0
1898,1039,2036,24,0
1899,1039,2037,17,0
1900,1039,2038,15,0
1901,1039,2039,22,0
1902,1039,2040,28,0
1903,1039,2041,10,0
1904,1039,2042,12,0
1905,1039,2043,17,0
1906,1039,2044,19,0
1907,1039,2045,21,0
1908,1039,2046,16,0
1909,1039,2047,15,0
1910,1039,2048,17,0
1911,1039,2049,22,0
1912,1040,2001,24,0
1913,1040,2002,22,0
1914,1040,2003,10,0
1915,1040,2004,10,0
1916,1040,2005,18,0
1917,1040,2006,24,0
1918,1040,2007,23,0
1919,1040,2008,15,0
1920,1040,2009,30,0
1921,1040,2010,26,0
1922,1040,2011,20,0
1923,1040,2012,27,0
1924,1040,2013,10,0
1925,1040,2014,26,0
1926,1040,2015,20,0
1927,1040,2016,21,0
1928,1040,2017,15,0
1929,1040,2018,22,0
1930,1040,2019,21,0
1931,1040,2020,12,0
1932,1040,2021,13,0
1933,1040,2022,22,0
1934,1040,2023,19,0
1935,1040,2024,23,0
1936,1040,2025,22,0
1937,1040,2026,11,0
1938,1040,2027,19,0
1939,1040,2028,20,0
1940,1040,2029,30,0
1941,1040,2030,10,0
1942,1040,2031,24,0
1943,1040,2032,21,0
1944,1040,2033,16,0
1945,1040,2034,20,0
1946,1040,2035,26,0
1947,1040,2036,13,0
1948,1040,2037,29,0
1949,1040,2038,19,0
1950,1040,2039,15,0
1951,1040,2040,14,0
1952,1040,2041,16,0
1953,1040,2042,25,0
1954,1040,2043,18,0
1955,1040,2044,28,0
1956,1040,2045,26,0
1957,1040,2046,28,0
1958,1040,2047,21,0
1959,1040,2048,21,0
1960,1040,2049,12,0
1961,3001,4001,26,0
1962,3002,4001,14,0
1963,3003,4001,30,0
1964,3004,4001,21,0
1965,3005,4001,14,0
1966,3006,4001,14,0
1967,3007,4001,24,0
1968,3008,4001,23,0
1969,3009,4001,18,0
1970,3010,4001,28,0
1971,3011,4001,19,0
1972,3012,4001,24,0
1973,3013,4001,23,0
1974,3014,4001,18,0
1975,3015,4001,30,0
1976,3016,4001,22,0
1977,3017,4001,19,0
1978,3018,4001,25,0
1979,3019,4001,15,0
1980,3020,4001,30,0
1981,3021,4001,23,0
1982,3022,4001,14,0
1983,3023,4001,15,0
1984,3024,4001,18,0
1985,3025,4001,15,0
1986,3026,4001,25,0
1987,3027,4001,11,0
1988,3028,4001,25,0
1989,3029,4001,27,0
1990,3030,4001,14,0
1991,3031,4001,29,0
1992,3032,4001,11,0
1993,3033,4001,28,0
1994,3034,4001,23,0
1995,3035,4001,23,0
1996,3036,4001,22,0
1997,3037,4001,27,0
1998,3038,4001,24,0
1999,3039,4001,11,0
2000,3040,4001,30,0
2001,3041,4001,26,0
2002,3042,4001,10,0
2003,3043,4001,16,0
2004,3044,4001,23,0
2005,3045,4001,26,0
2006,3046,4001,28,0
2007,3047,4001,22,0
2008,3048,4001,28,0
2009,3049,4001,27,0
2010,3001,4002,24,0
2011,3002,4002,30,0
2012,3003,4002,16,0
2013,3004,4002,20,0
2014,3005,4002,27,0
2015,3006,4002,11,0
2016,3007,4002,25,0
2017,3008,4002,23,0
2018,3009,4002,14,0
2019,3010,4002,22,0
2020,3011,4002,17,0
2021,3012,4002,13,0
2022,3013,4002,20,0
2023,3014,4002,19,0
2024,3015,4002,16,0
2025,3016,4002,14,0
2026,3017,4002,18,0
2027,3018,4002,15,0
2028,3019,4002,20,0
2029,3020,4002,27,0
2030,3021,4002,29,0
2031,3022,4002,16,0
2032,3023,4002,17,0
2033,3024,4002,26,0
2034,3025,4002,11,0
2035,3026,4002,18,0
2036,3027,4002,25,0
2037,3028,4002,26,0
2038,3029,4002,25,0
2039,3030,4002,30,0
2040,3031,4002,30,0
2041,3032,4002,23,0
2042,3033,4002,17,0
2043,3034,4002,16,0
2044,3035,4002,29,0
2045,3036,4002,17,0
2046,3037,4002,22,0
2047,3038,4002,11,0
2048,3039,4002,29,0
2049,3040,4002,28,0
2050,3041,4002,30,0
2051,3042,4002,26,0
2052,3043,4002,26,0
2053,3044,4002,15,0
2054,3045,4002,19,0
2055,3046,4002,13,0
2056,3047,4002,15,0
2057,3048,4002,19,0
2058,3049,4002,24,0
2059,3001,4003,21,0
2060,3002,4003,23,0
2061,3003,4003,12,0
2062,3004,4003,29,0
2063,3005,4003,27,0
2064,3006,4003,27,0
2065,3007,4003,26,0
2066,3008,4003,24,0
2067,3009,4003,10,0
2068,3010,4003,28,0
2069,3011,4003,13,0
2070,3012,4003,15,0
2071,3013,4003,30,0
2072,3014,4003,14,0
2073,3015,4003,30,0
2074,3016,4003,20,0
2075,3017,4003,22,0
2076,3018,4003,25,0
2077,3019,4003,11,0
2078,3020,4003,13,0
2079,3021,4003,17,0
2080,3022,4003,25,0
2081,3023,4003,28,0
2082,3024,4003,14,0
2083,3025,4003,14,0
2084,3026,4003,16,0
2085,3027,4003,16,0
2086,3028,4003,29,0
2087,3029,4003,23,0
2088,3030,4003,19,0
2089,3031,4003,23,0
2090,3032,4003,16,0
2091,3033,4003,28,0
2092,3034,4003,28,0
2093,3035,4003,15,0
2094,3036,4003,16,0
2095,3037,4003,25,0
2096,3038,4003,13,0
2097,3039,4003,17,0
2098,3040,4003,19,0
2099,3041,4003,23,0
2100,3042,4003,21,0
2101,3043,4003,17,0
2102,3044,4003,18,0
2103,3045,4003,20,0
2104,3046,4003,11,0
2105,3047,4003,11,0
2106,3048,4003,26,0
2107,3049,4003,28,0
2108,3001,4004,11,0
2109,3002,4004,16,0
2110,3003,4004,20,0
2111,3004,4004,23,0
2112,3005,4004,24,0
2113,3006,4004,22,0
2114,3007,4004,25,0
2115,3008,4004,20,0
2116,3009,4004,18,0
2117,3010,4004,28,0
2118,3011,4004,11,0
2119,3012,4004,23,0
2120,3013,4004,13,0
2121,3014,4004,30,0
2122,3015,4004,25,0
2123,3016,4004,28,0
2124,3017,4004,30,0
2125,3018,4004,25,0
2126,3019,4004,16,0
2127,3020,4004,26,0
2128,3021,4004,21,0
2129,3022,4004,10,0
2130,3023,4004,27,0
2131,3024,4004,28,0
2132,3025,4004,26,0
2133,3026,4004,15,0
2134,3027,4004,30,0
2135,3028,4004,27,0
2136,3029,4004,30,0
2137,3030,4004,30,0
2138,3031,4004,23,0
2139,3032,4004,25,0
2140,3033,4004,26,0
2141,3034,4004,28,0
2142,3035,4004,28,0
2143,3036,4004,24,0
2144,3037,4004,30,0
2145,3038,4004,28,0
2146,3039,4004,17,0
2147,3040,4004,16,0
2148,3041,4004,25,0
2149,3042,4004,26,0
2150,3043,4004,29,0
2151,3044,4004,20,0
2152,3045,4004,10,0
2153,3046,4004,16,0
2154,3047,4004,22,0
2155,3048,4004,15,0
2156,3049,4004,20,0
2157,3001,4005,24,0
2158,3002,4005,22,0
2159,3003,4005,28,0
2160,3004,4005,28,0
2161,3005,4005,30,0
2162,3006,4005,28,0
2163,3007,4005,26,0
2164,3008,4005,18,0
2165,3009,4005,15,0
2166,3010,4005,19,0
2167,3011,4005,26,0
2168,3012,4005,18,0
2169,3013,4005,10,0
2170,3014,4005,14,0
2171,3015,4005,15,0
2172,3016,4005,22,0
2173,3017,4005,11,0
2174,3018,4005,17,0
2175,3019,4005,26,0
2176,3020,4005,11,0
2177,3021,4005,11,0
2178,3022,4005,30,0
2179,3023,4005,12,0
2180,3024,4005,15,0
2181,3025,4005,23,0
2182,3026,4005,25,0
2183,3027,4005,11,0
2184,3028,4005,24,0
2185,3029,4005,17,0
2186,3030,4005,18,0
2187,3031,4005,14,0
2188,3032,4005,28,0
2189,3033,4005,15,0
2190,3034,4005,13,0
2191,3035,4005,19,0
2192,3036,4005,25,0
2193,3037,4005,16,0
2194,3038,4005,18,0
2195,3039,4005,26,0
2196,3040,4005,12,0
2197,3041,4005,16,0
2198,3042,4005,15,0
2199,3043,4005,25,0
2200,3044,4005,22,0
2201,3045,4005,12,0
2202,3046,4005,14,0
2203,3047,4005,30,0
2204,3048,4005,19,0
2205,3049,4005,20,0
2206,3001,4006,13,0
2207,3002,4006,11,0
2208,3003,4006,20,0
2209,3004,4006,12,0
2210,3005,4006,18,0
2211,3006,4006,26,0
2212,3007,4006,13,0
2213,3008,4006,25,0
2214,3009,4006,10,0
2215,3010,4006,25,0
2216,3011,4006,17,0
2217,3012,4006,14,0
2218,3013,4006,11,0
2219,3014,4006,16,0
2220,3015,4006,28,0
2221,3016,4006,30,0
2222,3017,4006,16,0
2223,3018,4006,28,0
